"asset_id",ts,lat,lon
351709092560607,1744475480,417895150,"-731421359"
351709092560607,1744475503,417894960,"-731420140"
351709092560607,1744475886,417895780,"-731423450"
351709092560607,1744475911,417895720,"-731422330"
351709092560607,1744476295,417895470,"-731422750"
351709092560607,1744476316,417897070,"-731423230"
351709092560607,1744476678,417893950,"-731421790"
351709092560607,1744476704,417895230,"-731421000"
351709092560607,1744477084,417894330,"-731421260"
351709092560607,1744477108,417894490,"-731421320"
351709092560607,1744477378,417895800,"-731422610"
351709092560607,1744477403,417895650,"-731422060"
351709092560607,1744477759,417894580,"-731421630"
351709092560607,1744477780,417896580,"-731424160"
351709092560607,1744478164,417894900,"-731421460"
351709092560607,1744478183,417894900,"-731421529"
351709092560607,1744478566,417895169,"-731419960"
351709092560607,1744478592,417895309,"-731420650"
351709092560607,1744478862,417894480,"-731421120"
351709092560607,1744478886,417894440,"-731420870"
351709092560607,1744479268,417895190,"-731422290"
351709092560607,1744479287,417894970,"-731421440"
351709091224130,1744673556,312934960,"-904672130"
351709090176869,1744728615,303847130,"-891806100"
351709090176869,1744728811,303847140,"-891806010"
351709090176869,1744728981,303846720,"-891805380"
351709090176869,1744729163,303846290,"-891805300"
351709090176869,1744729333,303846780,"-891806370"
351709090176869,1744729522,303846320,"-891805960"
351709090176869,1744729699,303845450,"-891806850"
351709091218967,1744729731,332557150,"-905910040"
351709091218967,1744729798,332556610,"-905909430"
351709091218967,1744729851,332556570,"-905909680"
351709090176869,1744729880,303846270,"-891806870"
351709091218967,1744729913,332557710,"-905913310"
351709091218967,1744729981,332558220,"-905912309"
351709091218967,1744730038,332557500,"-905909380"
351709090176869,1744730064,303844130,"-891806680"
351709091218967,1744730093,332556710,"-905909310"
351709090176869,1744730235,303846460,"-891806220"
351709090176869,1744730423,303846660,"-891805780"
351709090176869,1744730605,303846300,"-891807440"
351709090176869,1744730784,303846490,"-891806700"
351709090176869,1744731030,303845410,"-891802890"
351709090176869,1744731202,303847910,"-891806840"
351709090176869,1744731379,303846210,"-891806170"
351709090176869,1744731560,303846010,"-891805970"
351709090176869,1744731738,303846360,"-891804949"
351709090176869,1744731921,303846230,"-891805900"
351709090176869,1744732099,303846160,"-891805890"
351709090176869,1744732283,303846160,"-891806230"
351709090176869,1744732463,303846310,"-891806240"
351709090176869,1744732646,303845360,"-891806230"
351709090176869,1744732822,303846400,"-891806330"
351709090176869,1744733004,303846550,"-891806180"
351709090176869,1744733155,303846930,"-891806010"
351709090176869,1744733331,303847100,"-891806850"
351709090176869,1744733526,303846830,"-891806060"
351709090176869,1744733699,303847070,"-891806680"
351709090176869,1744734434,303845700,"-891801070"
351709090176869,1744734619,303845750,"-891805140"
351709090176869,1744734798,303845580,"-891807640"
351711092125605,1744734834,340522610,"-891780990"
351709090176869,1744734987,303845700,"-891807300"
351711092125605,1744735020,340524180,"-891780930"
351709090176869,1744735153,303845990,"-891807530"
351711092125605,1744735194,340524970,"-891780969"
351709090176869,1744735328,303845940,"-891807000"
351711092125605,1744735379,340524560,"-891780720"
351709090176869,1744735520,303846390,"-891805810"
351711091890878,1744735543,416406909,"-849994410"
351711092125605,1744735553,340524560,"-891782810"
351709090176869,1744735709,303846890,"-891807730"
351711091890878,1744735721,416407380,"-849991809"
351711092125605,1744735731,340523570,"-891781100"
351709090176869,1744735903,303847210,"-891808340"
351711092125605,1744735920,340524660,"-891780750"
351709090176869,1744736073,303847340,"-891810460"
351711092125605,1744736096,340526630,"-891782939"
351709090176869,1744736258,303845540,"-891807340"
351711092125605,1744736275,340525410,"-891783550"
351711092125605,1744736453,340525240,"-891785240"
351709091218967,1744736580,332547680,"-905848850"
351709090176869,1744736609,303845610,"-891807130"
351709091218967,1744736634,332541640,"-905846140"
351711092125605,1744736639,340524860,"-891785450"
351709091218967,1744736704,332539230,"-905849370"
351709091218967,1744736764,332539200,"-905847980"
351711092125605,1744736767,340525400,"-891785950"
351709090176869,1744736793,303846140,"-891806830"
351709091218967,1744736822,332541719,"-905846320"
351709091218967,1744736822,332541719,"-905846320"
351709091218967,1744736822,332541719,"-905846320"
351709091218967,1744736884,332541150,"-905846610"
351709091218967,1744736884,332541150,"-905846610"
351709091218967,1744736884,332541150,"-905846610"
351709091218967,1744736941,332543260,"-905847579"
351709091218967,1744736941,332543260,"-905847579"
351709091218967,1744736941,332543260,"-905847579"
351711092125605,1744736947,340525310,"-891785280"
351709090176869,1744736994,303845350,"-891808400"
351709091218967,1744737001,332540800,"-905845510"
351709091218967,1744737001,332540800,"-905845510"
351709091218967,1744737001,332540800,"-905845510"
351709091218967,1744737059,332540560,"-905845340"
351709091218967,1744737059,332540560,"-905845340"
351709091218967,1744737059,332540560,"-905845340"
351709091218967,1744737120,332540270,"-905845949"
351709091218967,1744737120,332540270,"-905845949"
351709091218967,1744737120,332540270,"-905845949"
351711092125605,1744737130,340525380,"-891785070"
351709090176869,1744737167,303847260,"-891808060"
351709091218967,1744737179,332544700,"-905848090"
351709091218967,1744737179,332544700,"-905848090"
351709091218967,1744737179,332544700,"-905848090"
351709091218967,1744737239,332549590,"-905849810"
351709091218967,1744737239,332549590,"-905849810"
351709091218967,1744737239,332549590,"-905849810"
351709091218967,1744737301,332555229,"-905853580"
351709091218967,1744737301,332555229,"-905853580"
351709091218967,1744737301,332555229,"-905853580"
351711092125605,1744737311,340525499,"-891785220"
351709090176869,1744737357,303846650,"-891807649"
351709091218967,1744737359,332559390,"-905857580"
351709091218967,1744737359,332559390,"-905857580"
351709091218967,1744737359,332559390,"-905857580"
351709091218967,1744737430,332559970,"-905863050"
351709091218967,1744737430,332559970,"-905863050"
351709091218967,1744737430,332559970,"-905863050"
351709091218967,1744737485,332561230,"-905871810"
351709091218967,1744737485,332561230,"-905871810"
351709091218967,1744737485,332561230,"-905871810"
351711092125605,1744737489,340525280,"-891785180"
351709090176869,1744737531,303846390,"-891807400"
351709091218967,1744737542,332562020,"-905872739"
351709091218967,1744737542,332562020,"-905872739"
351709091218967,1744737542,332562020,"-905872739"
351711091890878,1744737589,416408630,"-849988769"
351709091218967,1744737602,332561390,"-905884360"
351709091218967,1744737602,332561390,"-905884360"
351709091218967,1744737602,332561390,"-905884360"
351709091218967,1744737659,332560950,"-905890150"
351709091218967,1744737659,332560950,"-905890150"
351709091218967,1744737659,332560950,"-905890150"
351711092125605,1744737666,340525180,"-891784810"
351709090176869,1744737697,303845810,"-891807300"
351709091218967,1744737719,332560800,"-905897840"
351709091218967,1744737719,332560800,"-905897840"
351709091218967,1744737780,332559460,"-905902840"
351709091218967,1744737780,332559460,"-905902840"
351709091218967,1744737837,332556800,"-905908510"
351709091218967,1744737837,332556800,"-905908510"
351711092125605,1744737845,340524110,"-891784230"
351711091890878,1744737854,416409320,"-849991380"
351711091890878,1744737888,416407410,"-849990780"
351709090176869,1744737890,303845840,"-891807270"
351709091218967,1744737900,332557550,"-905911810"
351709091218967,1744737900,332557550,"-905911810"
351711091890878,1744737947,416407290,"-849990820"
351709091218967,1744737962,332556840,"-905911700"
351709091218967,1744737962,332556840,"-905911700"
351711091890878,1744738004,416407550,"-849991000"
351709091218967,1744738024,332556920,"-905911910"
351709091218967,1744738024,332556920,"-905911910"
351711092125605,1744738031,340525170,"-891784740"
351709090176869,1744738068,303845850,"-891807390"
351711091890878,1744738071,416407730,"-849991160"
351709091218967,1744738078,332556990,"-905911880"
351709091218967,1744738078,332556990,"-905911880"
351709091218967,1744738146,332554970,"-905911780"
351709091218967,1744738146,332554970,"-905911780"
351709091218967,1744738195,332555480,"-905912029"
351709091218967,1744738195,332555480,"-905912029"
351711092125605,1744738206,340525120,"-891784820"
351709091218967,1744738265,332555930,"-905911920"
351709091218967,1744738265,332555930,"-905911920"
351709090176869,1744738273,303845840,"-891806630"
351711091890878,1744738299,416407660,"-849991220"
351709091218967,1744738316,332556660,"-905912600"
351709091218967,1744738316,332556660,"-905912600"
351711091890878,1744738357,416462230,"-849994870"
351709091218967,1744738381,332557610,"-905912290"
351709091218967,1744738381,332557610,"-905912290"
351711092125605,1744738393,340525130,"-891784850"
351711091890878,1744738417,416554519,"-849995290"
351709091218967,1744738440,332557280,"-905911689"
351709091218967,1744738440,332557280,"-905911689"
351711091890878,1744738480,416571520,"-850032440"
351709091218967,1744738501,332557440,"-905911120"
351709091218967,1744738501,332557440,"-905911120"
351711091890878,1744738536,416566700,"-850076680"
351711092125605,1744738574,340525120,"-891784740"
351711091890878,1744738598,416567220,"-850076740"
351709090176869,1744738618,303848460,"-891822260"
351711091890878,1744738658,416567390,"-850076920"
351711091890878,1744738718,416567409,"-850076760"
351711092125605,1744738745,340525170,"-891784790"
351711091890878,1744738780,416567420,"-850076710"
351709090176869,1744738786,303846050,"-891805910"
351711091890878,1744738841,416567370,"-850076690"
351711091890878,1744738901,416566990,"-850077030"
351711092125605,1744738931,340525790,"-891783650"
351711091890878,1744738960,416560289,"-850044060"
351709090176869,1744738990,303844950,"-891804219"
351711091890878,1744739016,416485920,"-850042859"
351711091890878,1744739076,416474950,"-849995520"
351711092125605,1744739109,340525120,"-891783370"
351711091890878,1744739141,416407380,"-849992180"
351711091890878,1744739200,416407660,"-849991450"
351711091890878,1744739259,416407830,"-849991450"
351711092125605,1744739293,340525460,"-891783770"
351709090176869,1744739330,303846990,"-891806760"
351711092125605,1744739467,340525080,"-891784320"
351709090176869,1744739524,303846580,"-891806410"
351709092690396,1744739574,382891990,"-768750770"
351709092690396,1744739636,382891980,"-768750670"
351711092125605,1744739646,340526500,"-891784080"
351709092690396,1744739699,382891880,"-768750400"
351709090176869,1744739701,303846640,"-891808040"
351709092690396,1744739755,382891700,"-768750190"
351709092690396,1744739830,382891720,"-768750010"
351711092125605,1744739833,340528070,"-891780160"
351709092690396,1744739875,382891830,"-768750040"
351709090176869,1744739895,303846770,"-891806690"
351709092690396,1744739937,382891910,"-768750070"
351709092690396,1744739998,382891850,"-768750050"
351711092125605,1744740008,340524910,"-891784450"
351709092690396,1744740061,382891810,"-768750030"
351709090176869,1744740064,303845620,"-891808830"
351709092690396,1744740120,382891790,"-768750010"
351709092690396,1744740179,382891819,"-768750079"
351711092125605,1744740183,340524420,"-891784140"
351709092690396,1744740240,382891800,"-768750070"
351709090176869,1744740250,303846550,"-891804790"
351709092690396,1744740300,382891830,"-768750100"
351709092690396,1744740364,382891860,"-768750110"
351709092690396,1744740419,382891900,"-768750150"
351709090176869,1744740426,303846840,"-891805770"
351711092125605,1744740435,340525540,"-891785000"
351709092690396,1744740479,382891950,"-768750180"
351709092690396,1744740538,382891910,"-768750180"
351709092690396,1744740601,382891850,"-768750130"
351709090176869,1744740608,303845620,"-891805330"
351711092125605,1744740615,340524870,"-891785160"
351709092690396,1744740658,382891850,"-768750120"
351709092690396,1744740718,382891880,"-768750190"
351709092690396,1744740777,382892210,"-768749940"
351709090176869,1744740791,303847710,"-891806690"
351711092125605,1744740797,340525260,"-891784810"
351709092690396,1744740838,382891470,"-768750490"
351709092690396,1744740896,382891520,"-768750190"
351709092690396,1744740961,382891460,"-768750490"
351711092125605,1744740975,340524490,"-891780780"
351709090176869,1744740979,303845640,"-891806010"
351709092690396,1744741016,382891520,"-768750530"
351709092690396,1744741081,382891460,"-768750650"
351709092690396,1744741140,382891400,"-768750720"
351709090176869,1744741162,303846170,"-891805770"
351711092125605,1744741162,340521340,"-891781050"
351709092690396,1744741198,382891450,"-768750660"
351709092690396,1744741256,382891360,"-768750740"
351709092690396,1744741321,382891430,"-768750760"
351709090176869,1744741336,303846200,"-891805690"
351711092125605,1744741337,340523280,"-891780579"
351709091195611,1744741355,377047340,"-821557990"
351709091195611,1744741355,377047340,"-821557990"
351709092690396,1744741381,382891509,"-768750800"
351709091195611,1744741407,377047240,"-821557930"
351709091195611,1744741407,377047240,"-821557930"
351709092690396,1744741442,382891590,"-768750830"
351709091195611,1744741467,377047090,"-821557920"
351709091195611,1744741467,377047090,"-821557920"
351709092690396,1744741498,382891630,"-768750830"
351709090176869,1744741515,303843190,"-891808530"
351711092125605,1744741522,340525160,"-891781810"
351709091195611,1744741526,377047000,"-821557830"
351709091195611,1744741526,377047000,"-821557830"
351709092690396,1744741560,382891649,"-768750830"
351709091195611,1744741587,377046960,"-821557780"
351709091195611,1744741587,377046960,"-821557780"
351709092690396,1744741617,382891679,"-768750830"
351709091195611,1744741652,377046980,"-821557660"
351709091195611,1744741652,377046980,"-821557660"
351709092690396,1744741675,382891790,"-768750940"
351711092125605,1744741695,340525140,"-891782130"
351709090176869,1744741708,303846150,"-891806290"
351709091195611,1744741710,377047040,"-821557610"
351709091195611,1744741710,377047040,"-821557610"
351709092690396,1744741738,382892220,"-768750710"
351709091195611,1744741771,377047040,"-821557520"
351709091195611,1744741771,377047040,"-821557520"
351709092690396,1744741799,382892060,"-768750750"
351709091195611,1744741836,377046250,"-821555829"
351709091195611,1744741836,377046250,"-821555829"
351709092690396,1744741860,382891910,"-768751039"
351709090176869,1744741885,303846770,"-891805940"
351711092125605,1744741889,340525310,"-891782470"
351709091195611,1744741896,377047130,"-821557260"
351709091195611,1744741896,377047130,"-821557260"
351709092690396,1744741917,382891900,"-768751050"
351709092690396,1744741977,382891900,"-768750950"
351709091195611,1744742008,377049760,"-821555450"
351709091195611,1744742008,377049760,"-821555450"
351709092690396,1744742039,382892220,"-768750640"
351709090176869,1744742062,303849930,"-891807860"
351709091195611,1744742069,377045940,"-821558860"
351709091195611,1744742069,377045940,"-821558860"
351709092690396,1744742097,382891819,"-768750600"
351709091195611,1744742132,377047930,"-821557200"
351709091195611,1744742132,377047930,"-821557200"
351709091195611,1744742186,377048410,"-821554560"
351709091195611,1744742186,377048410,"-821554560"
351709090176869,1744742255,303848100,"-891805320"
351709091195611,1744742257,377049240,"-821559060"
351709091195611,1744742257,377049240,"-821559060"
351709090176869,1744742426,303847820,"-891805430"
351709090176869,1744742626,303847680,"-891805430"
351709090176869,1744742791,303847580,"-891805460"
351709090176869,1744742971,303847430,"-891805450"
351711091723301,1744743049,415443110,"-855359270"
351711091723301,1744743105,415443000,"-855359180"
351709090176869,1744743154,303847420,"-891805430"
351711091723301,1744743166,415443039,"-855359050"
351711091723301,1744743221,415442150,"-855358760"
351711091723301,1744743283,415441600,"-855358509"
351709090176869,1744743339,303847770,"-891805210"
351711091723301,1744743341,415441660,"-855358690"
351711091723301,1744743405,415441700,"-855358760"
351711091723301,1744743461,415441680,"-855358780"
351711091723301,1744743521,415441770,"-855358750"
351709090176869,1744743522,303847550,"-891806790"
351711091723301,1744743584,415442310,"-855359019"
351709090176869,1744743714,303847140,"-891806620"
351709091294943,1744743728,336623400,"-882687920"
351709091294943,1744743728,336623400,"-882687920"
351711091723301,1744743806,415442300,"-855359100"
351711091723301,1744743837,415442270,"-855359080"
351709090176869,1744743884,303848450,"-891804980"
351711091723301,1744743895,415442310,"-855358980"
351709091294943,1744743905,336624170,"-882687430"
351709091294943,1744743905,336624170,"-882687430"
351711091723301,1744743958,415442340,"-855358920"
351711091723301,1744744015,415442340,"-855358920"
351709090176869,1744744063,303848290,"-891804700"
351709091294943,1744744094,336622739,"-882687990"
351709091294943,1744744094,336622739,"-882687990"
351709090176869,1744744244,303847950,"-891804820"
351709091294943,1744744263,336623270,"-882688250"
351709091294943,1744744263,336623270,"-882688250"
351711091723301,1744744263,415442340,"-855358940"
351711091723301,1744744304,415442330,"-855358860"
351709091294943,1744744363,336617970,"-882688370"
351709091294943,1744744363,336617970,"-882688370"
351711091723301,1744744376,415442290,"-855358810"
351709090176869,1744744425,303847870,"-891804870"
351711091723301,1744744446,415442230,"-855358810"
351711091723301,1744744528,415442230,"-855358810"
351709091294943,1744744580,336624690,"-882688570"
351709091294943,1744744580,336624690,"-882688570"
351711091723301,1744744623,415442180,"-855358840"
351709090176869,1744744650,303846100,"-891805010"
351711091723301,1744744677,415442160,"-855358810"
351711091723301,1744744733,415442150,"-855358800"
351711091723301,1744744788,415442200,"-855358730"
351709090176869,1744744837,303847530,"-891806770"
351711091723301,1744744849,415442190,"-855358679"
351709091294943,1744744908,336615620,"-882683760"
351709091294943,1744744908,336615620,"-882683760"
351711091723301,1744744913,415442160,"-855358730"
351711091723301,1744744968,415442160,"-855358710"
351709090176869,1744745014,303848190,"-891804480"
351711091723301,1744745026,415442260,"-855358650"
351709091294943,1744745073,336624250,"-882687350"
351709091294943,1744745073,336624250,"-882687350"
351709090176869,1744745191,303847450,"-891804720"
351709091294943,1744745255,336621490,"-882688150"
351709091294943,1744745255,336621490,"-882688150"
351709090176869,1744745373,303847360,"-891805020"
351709091294943,1744745438,336622160,"-882689259"
351709091294943,1744745438,336622160,"-882689259"
351709090176869,1744745554,303847070,"-891805229"
351709090176869,1744745735,303846950,"-891805380"
351709090176869,1744745927,303846950,"-891805640"
351709090176869,1744746109,303847640,"-891805330"
351709090176869,1744746291,303846150,"-891805600"
351709090176869,1744746475,303848260,"-891804270"
351709090176869,1744746643,303847540,"-891805620"
351711091890902,1744746705,459933470,"-677267630"
351711091723301,1744746724,415440500,"-855357499"
351711091890902,1744746762,459933480,"-677267610"
351709090176869,1744746824,303847590,"-891805190"
351711091890902,1744746824,459933500,"-677267610"
351711091890902,1744746879,459931800,"-677268380"
351709092591370,1744746904,305739060,"-893448680"
351711091890902,1744746950,459933460,"-677267750"
351709092650374,1744746965,335204080,"-889019540"
351711091890902,1744747004,459933460,"-677267800"
351709090176869,1744747010,303847100,"-891805380"
351711091890902,1744747063,459933520,"-677267810"
351709092591370,1744747089,305738990,"-893448490"
351711091890902,1744747122,459933360,"-677267970"
351709092650374,1744747149,335201480,"-889019890"
351711091890902,1744747186,459933110,"-677264590"
351709090176869,1744747204,303844400,"-891804430"
351711091890902,1744747245,459933090,"-677254820"
351709092591370,1744747273,305738870,"-893448400"
351711091890902,1744747302,459932980,"-677254750"
351709092650374,1744747337,335201640,"-889020220"
351711091890902,1744747364,459933000,"-677254810"
351709090176869,1744747397,303845200,"-891806350"
351711091890902,1744747422,459933010,"-677254780"
351709092591370,1744747452,305738820,"-893448370"
351711091890902,1744747486,459933180,"-677254950"
351709092650374,1744747499,335201950,"-889020880"
351711091723301,1744747508,415442380,"-855358180"
351711091890902,1744747545,459933210,"-677255050"
351711091723301,1744747564,415442410,"-855358280"
351709090176869,1744747583,303846760,"-891806630"
351711091890902,1744747605,459933270,"-677255140"
351711091723301,1744747607,415442360,"-855358280"
351709092591370,1744747629,305735110,"-893449030"
351711091890902,1744747665,459933290,"-677255200"
351711091723301,1744747668,415442350,"-855358260"
351709092650374,1744747675,335202090,"-889021250"
351711091890902,1744747725,459933270,"-677255230"
351711091723301,1744747736,415442449,"-855358370"
351709090176869,1744747765,303846820,"-891806110"
351711091890902,1744747783,459933250,"-677255220"
351711091723301,1744747791,415442530,"-855358440"
351709092591370,1744747807,305665370,"-893556180"
351709092277798,1744747813,410990070,"-843778310"
351709092277798,1744747813,410990070,"-843778310"
351709092277798,1744747813,410990070,"-843778310"
351711091890902,1744747840,459932950,"-677254980"
351711091723301,1744747847,415442580,"-855358540"
351709092650374,1744747863,335201280,"-889020060"
351709092277798,1744747877,410990090,"-843778320"
351709092277798,1744747877,410990090,"-843778320"
351709092277798,1744747877,410990090,"-843778320"
351711091890902,1744747908,459933250,"-677255179"
351711091723301,1744747910,415442540,"-855358509"
351709092568337,1744747915,328819290,"-1169986820"
351709092277798,1744747933,410990090,"-843778330"
351709092277798,1744747933,410990090,"-843778330"
351709092277798,1744747933,410990090,"-843778330"
351709090176869,1744747936,303847100,"-891805720"
351709092568337,1744747945,328819190,"-1169986910"
351711091890902,1744747973,459933250,"-677255190"
351711091723301,1744747974,415442540,"-855358520"
351709092568337,1744747975,328819420,"-1169987350"
351709092277798,1744747993,410990080,"-843778330"
351709092277798,1744747993,410990080,"-843778330"
351709092277798,1744747993,410990080,"-843778330"
351709092591370,1744748002,305537770,"-893579460"
351709092568337,1744748005,328819019,"-1169987250"
351711091890902,1744748026,459933250,"-677255140"
351709092650374,1744748035,335201990,"-889021520"
351709092568337,1744748035,328818820,"-1169987620"
351711091723301,1744748037,415442460,"-855358460"
351709092277798,1744748053,410990080,"-843778320"
351709092277798,1744748053,410990080,"-843778320"
351709092277798,1744748053,410990080,"-843778320"
351709090159402,1744748057,335922300,"-886582090"
351709092568337,1744748065,328818660,"-1169988010"
351711091890902,1744748086,459933250,"-677255100"
351709092568337,1744748095,328818550,"-1169988040"
351711091723301,1744748096,415442470,"-855358470"
351709092714329,1744748100,410872330,"-815251830"
351709090176869,1744748114,303845820,"-891806299"
351709092568337,1744748125,328818540,"-1169988050"
351711091890902,1744748144,459933229,"-677255060"
351711091897832,1744748146,410604640,"-815832070"
351709092568337,1744748155,328818550,"-1169988050"
351709091290602,1744748158,296275390,"-954354819"
351709092714329,1744748159,410872340,"-815251830"
351711091723301,1744748161,415442460,"-855358480"
351711092125589,1744748175,403608240,"-787455550"
351709092277798,1744748182,410990250,"-843777900"
351709092277798,1744748182,410990250,"-843777900"
351709092277798,1744748182,410990250,"-843777900"
351709092568337,1744748185,328818790,"-1169987570"
351711091890902,1744748202,459933210,"-677255040"
351711091897832,1744748207,410604660,"-815832070"
351709092503565,1744748210,256368720,"-805287210"
351711091723301,1744748213,415442470,"-855358470"
351709092725507,1744748214,300092490,"-955743480"
351709092568337,1744748215,328819159,"-1169987630"
351709091290602,1744748216,296275550,"-954354819"
351709090194326,1744748218,297821020,"-956114690"
351709092722538,1744748219,296862400,"-955650890"
351709092714329,1744748221,410872320,"-815251860"
351709092432773,1744748221,297107220,"-954784820"
351709092650374,1744748228,335202260,"-889021450"
351709090159402,1744748241,335928960,"-886655240"
351709092568337,1744748245,328818890,"-1169987470"
351709092277798,1744748253,410990390,"-843778570"
351709092277798,1744748253,410990390,"-843778570"
351709092277798,1744748253,410990390,"-843778570"
351711091890902,1744748264,459931860,"-677255660"
351709091172453,1744748269,403339420,"-767276070"
351711091897832,1744748269,410604670,"-815832090"
351709092503565,1744748271,256368720,"-805287200"
351709092568337,1744748275,328818820,"-1169987640"
351709092725507,1744748275,300092470,"-955743480"
351709091290602,1744748276,296275410,"-954355240"
351709092722538,1744748276,296862380,"-955650890"
351711091723301,1744748276,415442449,"-855358440"
351709090194326,1744748278,297821020,"-956114690"
351709092714329,1744748280,410872320,"-815251870"
351709092432773,1744748284,297107210,"-954784850"
351709091223496,1744748303,402856780,"-768992630"
351709092568337,1744748305,328818780,"-1169987720"
351709092277798,1744748312,410990090,"-843778290"
351709092277798,1744748312,410990090,"-843778290"
351709092277798,1744748312,410990090,"-843778290"
351709091008004,1744748323,402681320,"-766899760"
351711091890902,1744748324,459931020,"-677254840"
351711091897832,1744748327,410604660,"-815832090"
351709092725507,1744748328,300092480,"-955743500"
351711091723301,1744748330,415442400,"-855358390"
351709092503565,1744748333,256368610,"-805287170"
351709091290602,1744748335,296275440,"-954355400"
351709092568337,1744748335,328818770,"-1169987740"
351709090194326,1744748338,297821020,"-956114690"
351709092432773,1744748338,297107220,"-954784860"
351709092714329,1744748342,410872320,"-815251890"
351709092722538,1744748343,296862390,"-955650859"
351709092568337,1744748365,328818740,"-1169987700"
351709092686196,1744748365,306098150,"-917589500"
351709092277798,1744748370,410990020,"-843778140"
351709092277798,1744748370,410990020,"-843778140"
351709092277798,1744748370,410990020,"-843778140"
351711092125589,1744748373,403603290,"-787455450"
351711091897832,1744748384,410604670,"-815832090"
351711091723301,1744748387,415442370,"-855358310"
351709092503565,1744748387,256368580,"-805287160"
351709092725507,1744748391,300092470,"-955743509"
351709092650374,1744748392,335201909,"-889021600"
351709092722538,1744748393,296862400,"-955650859"
351709092568337,1744748395,328818680,"-1169987950"
351709090194326,1744748396,297821020,"-956114690"
351709092432773,1744748396,297107220,"-954784860"
351709091290602,1744748397,296275470,"-954355260"
351709092714329,1744748400,410872330,"-815251910"
351709092755462,1744748416,298832150,"-954512190"
351709092568337,1744748425,328818680,"-1169987950"
